latency,watt_hour
0.022955007553100586,0.0004357582423422072
0.005029888153076172,0.0001829884946346283
0.0019967999458312988,0.0003564816799428728
0.003985408067703247,0.00016896945238113406
0.003981312036514282,0.00017023549808396234
0.004047872066497803,0.00017027082708146837
0.004296703815460205,0.00017110754913753933
0.005320703983306885,0.00018476838138368394
0.004295680046081543,0.00018378773265414767
0.004163584232330322,0.00016694098711013793
0.004037631988525391,0.00016996335983276368
0.004172800064086914,0.00012399688561757406
0.004398079872131347,0.00018007066514756946
0.0044349441528320314,0.0001766920030117035
0.004626431941986084,0.00017739129728741116
0.0045578241348266605,0.00017831212282180784
0.004546559810638427,0.00017994552983178032
0.0053350400924682614,0.00018056536118189496
0.005381120204925537,0.00018051726288265653
0.004193280220031738,0.00017804911666446263
0.004069375991821289,0.00017942148314581977
0.003948544025421143,0.00016381833950678508
0.004362239837646485,0.0001654913067817688
0.004570112228393554,0.00018179652757114833
0.003906559944152832,0.0001823736627896627
0.003846143960952759,0.000179911474386851
0.004407296180725098,0.00016458606190151637
0.0044718079566955565,0.00016718269719017878
0.004483071804046631,0.000166222341855367
0.004536320209503173,0.00017990038659837512
0.003610624074935913,0.00016629197862413195
0.003987456083297729,0.000165942202674018
0.004546559810638427,0.0001458239157994588
0.0038103039264678956,0.00016874914169311524
0.005519360065460205,0.00016497647563616435
0.005467135906219483,0.00018415659003787573
0.0037335040569305418,0.00012819985151290894
0.00416870403289795,0.00014517804384231567
0.004046847820281982,0.00014573933945761787
0.004674560070037842,0.0001488063375155131
0.004730879783630371,0.00017038451234499611
0.003984384059906006,0.0001693630854288737
0.003778559923171997,0.0001814828091197544
0.004614143848419189,0.00014806480871306526
0.005569536209106446,0.00014739353193177118
0.004007936000823975,0.00014721699555714926
0.004469759941101074,0.00016832217110527884
0.004035583972930908,0.00016747320228152802
0.004521984100341797,0.00012503230836656359
0.004110335826873779,0.00017551804251141019
0.0037498879432678223,0.00017689215342203777
0.005633024215698243,0.00017517639531029595
0.0053012480735778805,0.00016590059995651247
0.004154367923736572,0.00016127528746922809
0.005030911922454834,0.00015874795781241523
0.003709952116012573,0.00015859455664952597
0.003613696098327637,0.00015620142155223425
0.0051773438453674315,0.00015916407108306884
0.00445030403137207,0.00016075390577316285
0.004533247947692871,0.00016068198680877684
0.003610624074935913,0.00016001392073101465
0.003647488117218018,0.00016095542907714844
0.005340159893035889,0.0001629802041583591
0.005187583923339844,0.00015975887179374694
0.004166656017303467,0.0001644553674591912
0.0039526400566101075,0.00016575520833333332
0.005611519813537597,0.00017846806446711222
0.0041472001075744626,0.00017440705696741742
0.003996671915054322,0.00014233427312639025
0.0036331520080566406,0.000171526390976376
0.004133887767791748,0.00018692198395729064
0.004530176162719727,0.0001639331254694197
0.004064256191253662,0.00016424351334571837
0.0036679680347442628,0.00016641471385955812
0.0036659200191497803,0.00016467835505803427
0.003630079984664917,0.00016629086467954848
0.003732480049133301,0.00016418042712741427
0.0036229119300842283,0.00016271160443623862
0.004432896137237549,0.00016280098093880547
0.004131840229034424,0.00016306180159250894
0.005502975940704345,0.00014508007367451987
