latency,watt_hour
0.010123488426208496,0.0003570180866453382
0.0019116799831390382,0.00047536986470222476
0.002081792116165161,0.0004166666666666667
0.0067051520347595215,0.00016940104166666666
0.00758681583404541,0.00017317708333333337
0.007515135765075683,0.00016948996716075474
0.007688191890716553,0.0001721842779053582
0.006754303932189941,0.000184593047036065
0.007802879810333252,0.00018313198619418673
0.007035903930664063,0.0001847053435113695
0.0066406397819519045,0.00018183059692382814
0.007845888137817383,0.00018009137180116444
0.007013376235961914,0.00018256053725878397
0.007211008071899414,0.00018005259037017822
0.0066406397819519045,0.00018068839973873563
0.0076984319686889645,0.00016685596638255648
0.007676928043365478,0.00016913006835513644
0.0073062400817871095,0.0001819315559334225
0.006625279903411865,0.0001800000376171536
0.006689792156219483,0.00012359211444854735
0.006623231887817383,0.0001799805694156223
0.00703385591506958,0.00018005777994791665
0.006627327919006347,0.00017747303909725615
0.00659660816192627,0.00018265410794152156
0.0066447358131408694,0.00016729582548141478
0.006647808074951172,0.00018229192230436537
0.007789567947387695,0.00016417711973190307
0.007941120147705078,0.00016655616164207459
0.007941120147705078,0.00016740372180938721
0.0066375679969787596,0.0001661305030186971
0.007126016139984131,0.00016478820178243852
0.006879231929779053,0.00016740788751178317
0.00778547191619873,0.00018022274639871387
0.007012351989746094,0.00014509619871775308
0.006654975891113281,0.00014679495493570964
0.00659660816192627,0.0001502607630358802
0.007071743965148926,0.00015156580872005887
0.007974912166595459,0.00014798800150553386
0.006799359798431396,0.00018070915010240341
0.006870016098022461,0.00014676567382282684
0.007877632141113282,0.00016931043730841741
0.006796288013458252,0.0001682300223244561
0.007858176231384278,0.00018140054278903536
0.0078919677734375,0.00018286997742123073
0.007078911781311035,0.00014935242467456394
0.007130112171173096,0.00014907743003633286
0.00789299201965332,0.00016650425063239203
0.006692863941192627,0.00014613622426986694
0.0071526398658752445,0.0001484776496887207
0.007755775928497314,0.00014669926961263024
0.006227968215942382,0.00017636218335893419
0.006750207901000976,0.00016631579067971972
0.007010303974151612,0.0001636817428800795
0.006947840213775635,0.00016378109653790793
0.006564864158630371,0.00015958248972892762
0.007738368034362793,0.00015946302149030898
0.007189504146575928,0.00015938501755396526
0.0070594558715820314,0.00015901106529765658
0.006965248107910156,0.00016171957254409788
0.007895040035247802,0.0001601831316947937
0.007131135940551757,0.0001590947601530287
0.007044095993041993,0.00016171957254409788
0.007027711868286133,0.0001618478218714396
0.006930431842803955,0.0001614966074625651
0.006638591766357422,0.00016413150098588733
0.006549503803253174,0.00016523605585098267
0.007988224029541016,0.00016138702366087172
0.007976960182189942,0.00017399619155459935
0.007526400089263916,0.00017503597338994344
0.006647808074951172,0.00014306942092047798
0.006985727787017822,0.0001443327056037055
0.00780185604095459,0.0001410513586468167
0.008045568466186523,0.00016352131764094037
0.007166975975036621,0.0001651171843210856
0.00707583999633789,0.00016650003525945872
0.006971392154693603,0.00016367353995641075
0.007064576148986816,0.00016523521542549134
0.007096320152282715,0.00016395081281661987
0.00714035177230835,0.00016486829386817083
0.006553599834442139,0.0001628897964954376
0.007588863849639893,0.00017667293548583984
0.007109632015228271,0.00014038074016571044
0.0068884482383728025,0.0001410284227795071
0.0070266880989074704,0.00014228834576076932
0.006773759841918945,0.00017233017683029175
0.008004608154296875,0.0001418730682796902
0.0062156801223754886,0.00014065242873297797
0.00709222412109375,0.00014111895561218262
0.006918144226074219,0.00014357451995213825
0.00708403205871582,0.0001401249349117279
0.006987775802612305,0.00016331665979491339
0.008013824462890624,0.00016585224866867067
0.008071167945861817,0.00018085342049598693
0.0077608962059021,0.0001756829778353373
0.006875135898590088,0.00014563469621870252
0.006624256134033203,0.00014595318635304767
0.0067758078575134275,0.00016783768799569871
0.007669760227203369,0.00014187212586402894
0.007717887878417969,0.00017454739080535042
0.007783423900604248,0.00014311687151590983
0.008045568466186523,0.00014225736061731971
0.006703104019165039,0.00014307136933008828
0.00674508810043335,0.00016041748258802625
0.006732800006866455,0.00016280098093880547
0.00659660816192627,0.00016031243006388348
0.006649856090545654,0.00016154206593831382
0.007070720195770264,0.00015938152074813843
0.006235136032104492,0.00015877312819163005
0.006370304107666015,0.00017384716272354124
0.0068351998329162595,0.00014266586303710938
0.006994944095611572,0.0001419617712497711
0.006623231887817383,0.00017660951614379883
0.0071198720932006835,0.00014362579981486002
0.006773759841918945,0.00014486064910888672
0.007930880069732665,0.00014433318376541138
0.0080250883102417,0.00016605446736017864
0.006606847763061524,0.0001631281852722168
0.006871039867401123,0.00018127355575561524
0.007005184173583984,0.00017741886377334591
0.006999040126800537,0.00014451984564463298
0.006669312000274658,0.0001459186315536499
0.007571455955505371,0.00014485301507843865
0.007109632015228271,0.00014558372033966912
0.0064204797744750975,0.00014561433792114256
0.00669593620300293,0.0001433335522810618
0.007005184173583984,0.0001443080186843872
0.006666240215301514,0.00014688740968704224
0.007124991893768311,0.00014841959079106652
0.006913023948669434,0.00016497870286305745
0.006999040126800537,0.0001618481351269616
0.007844863891601562,0.00017976085940996808
0.006961152076721191,0.00014782259729173447
0.007927807807922363,0.00014487091170416937
0.007931903839111328,0.00014653795096609328
0.006964223861694336,0.00014658981760342916
0.007677951812744141,0.0001685272905561659
0.006884352207183838,0.00014383714199066162
0.006651904106140137,0.00014770747754308913
0.007813119888305664,0.00014827420115470888
0.0069816322326660156,0.00017805791099866232
0.006666240215301514,0.000165234375
0.006615039825439453,0.00016734441651238336
0.007062528133392334,0.00017665577464633518
0.006941696166992187,0.00017654693126678466
0.007823359966278077,0.0001424961268901825
0.006744063854217529,0.00017509952783584598
0.0064430079460144046,0.0001667977233727773
0.006894591808319092,0.00016653645833333332
0.006781951904296875,0.0001827229062716166
0.006627327919006347,0.00018500044213400944
0.007661568164825439,0.000188080886999766
0.007914495944976807,0.00018289844989776612
0.007078911781311035,0.00017886521021525065
0.007869440078735352,0.0001817820880148146
0.007862271785736084,0.00018645954132080078
0.00703385591506958,0.00018508148193359378
0.007068672180175781,0.00018195044199625652
0.007812096118927002,0.0001866324742635091
0.007771135807037354,0.0001853662133216858
0.006800384044647217,0.00018938446044921875
0.006779903888702392,0.00019081447919209798
0.007044095993041993,0.00019265284538269044
0.007740416049957275,0.00019078406227959527
0.007023615837097168,0.00019180370900366044
0.007997439861297608,0.00018284748925103084
0.00667852783203125,0.00018434649109840394
0.0078438401222229,0.00019210843112733628
0.00784281587600708,0.00018297388619846767
0.00782643222808838,0.0001866879463195801
0.007833600044250488,0.00018788105646769205
0.0066641921997070315,0.00018300936222076416
0.0068884482383728025,0.00017971271408928762
0.0066119680404663084,0.0001851760228474935
0.007848959922790527,0.00018880869017706976
0.007708672046661377,0.00018822100162506103
0.006673408031463623,0.00018534119062953524
0.006475776195526123,0.00018646021684010823
0.006819839954376221,0.0001859045724074046
0.006980607986450196,0.0001786469082037608
0.007679999828338623,0.00018405065536499022
0.007104512214660645,0.00018557246923446655
0.00709222412109375,0.0001843216690752241
0.007054336071014404,0.0001867316722869873
0.006657023906707763,0.00017970836957295736
0.007840767860412597,0.00018406214184231226
0.007114751815795899,0.0001796239097913106
0.007856128215789794,0.00018423321512010362
0.006614016056060791,0.00018584659695625305
0.0066641921997070315,0.0001820303797721863
0.007912447929382324,0.0001755411598417494
0.006667263984680176,0.00018587616814507379
0.007886847972869874,0.00017910249895519681
0.006808576107025147,0.00018690934777259829
0.00785100793838501,0.000185912197166019
0.006929408073425293,0.00018514300452338324
0.006946815967559815,0.00017913458877139623
0.006906879901885986,0.0001879519581794739
0.006709248065948486,0.00018900199466281468
0.00785920000076294,0.00018645928170945908
0.007775231838226319,0.00018765489525265165
0.007749631881713868,0.00018625276353624132
0.00758784008026123,0.0001897990385691325
0.006670335769653321,0.00018575403690338136
0.007669760227203369,0.00018694673114352757
0.007833600044250488,0.0001867270920011732
0.007610367774963379,0.00019105360243055558
0.007028736114501953,0.00018294886350631712
0.007095295906066895,0.00019054618941413034
0.006751232147216797,0.00019532770249578688
0.00693452787399292,0.00018145247962739734
0.007857151985168457,0.00019235040876600478
0.007758848190307617,0.00018442655271954007
0.006792191982269287,0.0001834239761034648
0.007860223770141601,0.00019084315299987793
0.006672383785247803,0.00018412268956502278
0.0069959678649902345,0.00018410296969943575
0.006658048152923584,0.00018840863042407567
0.008064000129699708,0.00018395786815219453
0.007912447929382324,0.00018557204405466715
0.007865344047546387,0.00018884164757198757
0.007753727912902832,0.00018395606478055317
0.007060480117797851,0.0001819530963897705
0.0064245758056640625,0.00018298719922701522
0.007838719844818116,0.0001879360145992703
0.006301695823669433,0.00018375737998220658
0.006654975891113281,0.00018270923693974812
0.00744652795791626,0.00017791655328538682
0.0061859841346740725,0.0001864211559295654
0.008002559661865234,0.0001876619127061632
0.007787519931793213,0.0001787967973285251
0.00693555212020874,0.00018816374142964682
0.00778547191619873,0.00018595735563172234
0.0066938881874084475,0.00018876439995235868
0.0077281279563903805,0.00019086795383029516
0.006974463939666748,0.00018471827507019042
0.007060480117797851,0.00019064061906602647
0.007104512214660645,0.00018725043535232548
0.007762944221496582,0.0001908991237481435
0.007897088050842285,0.00019187339279386735
0.007855103969573975,0.00019139502114719813
0.006343679904937744,0.00018750310937563577
0.006633471965789795,0.00019084493584103056
0.007979008197784423,0.00018529213865598043
0.00785920000076294,0.00019167697032292682
0.007770112037658691,0.00018186402122179668
0.007173120021820068,0.00018152719073825414
0.0070522880554199216,0.00018386717240015667
0.007646207809448242,0.00018496459722518922
0.006217728137969971,0.0001864913993411594
0.0078438401222229,0.00018715302016999985
0.0077578239440917966,0.00019351018799675836
0.006896639823913574,0.00019110107554329766
0.007676928043365478,0.00018869725200865002
0.006518784046173095,0.00019138441483179729
0.006700032234191895,0.00018460551301638286
0.007035903930664063,0.00018939887152777778
0.006436863899230957,0.00019206808673010933
